Data|Mes|cod. Externo|Origem|ID Item|sku|Nome|Qty|Valor Venda|Frete|Custo|Fornecedor|Status Pedido|Comprado|Faturado|Expedido
31/10/2016|10|348919535403|B2W|23845|CROMUS_1318104|Enfeite para Arvore de Natal Estrela - Glitter Ouro - 6 Unidades|1|27,9|19,52|11,35|Cromus|Finalizado|3730|Sim|Sim
31/10/2016|10|348919842802|B2W|23844|9788577224432|Livro - Calunga revela as leis da vida|1|25,95|20,56|15,33|superpedido|Finalizado|3717|Sim|Sim
31/10/2016|10|106112430801|B2W|23847|9788542601626|Livro - Naruto pocket|1|9,9|14,34|5,7|superpedido|Finalizado|3717|Sim|Sim
31/10/2016|10|263346663202|B2W|23846|41767AZ|Cadeira de Refeição Portátil Smart New Blue - Cosco|1|129,9|18,64|64,18|Dorel|Finalizado|3732|Sim|Sim
31/10/2016|10|1209699542|MERCADO LIVRE|23843|9788579307072|Livro - Portugues para concursos|1|60,67|21,9|17,97|superpedido|Finalizado|3717|Sim|Sim
31/10/2016|10|1209608522|MERCADO LIVRE|23842|9788582330463|Livro - Xadrez para crianças|1|79,42|31,9|23,94|superpedido|Finalizado|3717|Sim|Sim
31/10/2016|10|263354428401|B2W|23836|BR117|Slugterrâneo 2 Bonecos Série 4 para Crianças - 2 peças sortidas|1|14,9|14,34|4,7|Multilaser|Finalizado|3731|Sim|Sim
31/10/2016|10|263354039801|B2W|23839|ALUMI_1125|Conjunto De Panelas 7 Peças Alumínio Polido Luminosita|2|377,8|32,39|103,09|Estamparia|Finalizado|3719|Sim|Sim
31/10/2016|10|263354508702|B2W|23835|9788573246759|Livro - Por que meu filho não aprende?|1|22,9|16,74|13,5|superpedido|Finalizado|3717|Sim|Sim
31/10/2016|10|263354182301|B2W|23838|TELEFONE_3013|Telefone Decorativo De Vaquinha|1|108,9|17,15|49|MaisAZ|Finalizado|3726|Sim|Sim
31/10/2016|10|106112118701|B2W|23841|ALUMI_569|Forma De Pão 24 X 12 X 5 cm Alumínio Polido - Alumínio Oliveira|1|31,8|20,66|4,73|Estamparia|Finalizado|3719|Sim|Sim
31/10/2016|10|263354210201|B2W|23837|41767AZ|Cadeira de Refeição Portátil Smart New Blue - Cosco|1|129,9|21,02|64,18|Dorel|Finalizado|3732|Sim|Sim
31/10/2016|10|106112118701|B2W|23840|ALUMI_568|Forma De Bolo 28 cm Alumínio Polido - Alumínio Oliveira|1|31,8|20,66|11,5|Estamparia|Finalizado|3719|Sim|Sim
31/10/2016|10|10765152501|cnova|23834|Mariz_4-4037|Chopeira Prata Seven House 7 Litros com Conector para Barril|1|227,43|27,53|126|Mariz|Finalizado|3723|Sim|Sim
31/10/2016|10|10765194601|cnova|23833|8602-Black|Cadeirinha para Auto Evolu-Safe 15 a 36Kg - Full Black - Safety1St|1|326,2|33,31|184,33|Dorel|Finalizado|3714|Sim|Sim
31/10/2016|10|1209542303|MERCADO LIVRE|23832|Cromus_1410469|Velas em KIT Espiral e Estrela e Floco Ouro - 6 Unidades e Castiçal|1|54,8|24,9|15,39|Cromus|Cancelado|3730|Sim|Sim
31/10/2016|10|348919170302|B2W|23826|9788532513298|Livro - Animais fantásticos e onde habitam|1|21,9|20,11|12|superpedido|Finalizado|3717|Sim|Sim
31/10/2016|10|348919110601|B2W|23829|9788599859391|Livro - Mortos vivos, os a melhor defesa|1|145,6|41,57|19,74|superpedido|Finalizado|3717|Sim|Sim
31/10/2016|10|348919110601|B2W|23828|9788599859483|Livro - Mortos vivos, os nascidos para sofrer|1|145,6|41,57|20,94|superpedido|Finalizado|3717|Sim|Sim
31/10/2016|10|348919110601|B2W|23831|9788599859452|Livro - Mortos vivos, os momentos de calmaria|1|145,6|41,57|19,74|superpedido|Finalizado|3717|Sim|Sim
31/10/2016|10|348919147302|B2W|23827|9788532513298|Livro - Animais fantásticos e onde habitam|1|21,9|20,56|12|superpedido|Finalizado|3717|Sim|Sim
31/10/2016|10|348919110601|B2W|23830|9788599859438|Livro - Mortos vivos, os vida de agonia|1|145,6|41,57|19,74|superpedido|Finalizado|3717|Sim|Sim
31/10/2016|10|1209410542|MERCADO LIVRE|23825|BL-347001|Capa Náutica Listrada - 43 X 43 cm Azul e Branca Belchior|2|74,09|17,9|7|Belchior|Finalizado|3725|Sim|Sim
31/10/2016|10|348918909601|B2W|23819|1069102760457|Livro - Box Jogos Vorazes|1|103,9|27,66|59,7|superpedido|Finalizado|3717|Sim|Sim
31/10/2016|10|263352448701|B2W|23822|41767AZ|Cadeira de Refeição Portátil Smart New Blue - Cosco|1|129,9|21,02|64,18|Dorel|Cancelado|3714|Sim|Sim
31/10/2016|10|348919012301|B2W|23818|9788532513298|Livro - Animais fantásticos e onde habitam|1|21,9|16,74|12|superpedido|Finalizado|3717|Sim|Sim
31/10/2016|10|263352860608|B2W|23821|NITRON194|Panela Legumix Para Cozimento A Vapor 2.6 Lts Microondas Freezer|1|24,9|19,52|5,12|NITRON|Cancelado|3716|Sim|Sim
31/10/2016|10|263352968201|B2W|23820|41767AZ|Cadeira de Refeição Portátil Smart New Blue - Cosco|1|129,9|39,84|64,18|Dorel|Finalizado|3714|Sim|Sim
31/10/2016|10|263352405601|B2W|23823|CS906VM|Cadeirinha Connect 9 a 36Kg Vermelho Granada - Cosco|1|398,9|30,11|223,53|Dorel|Finalizado|3714|Sim|Sim
31/10/2016|10|348918824404|B2W|23817|ALUMI_573|Forma De Pizza 35 cm Alumínio Polido - Alumínio Oliveira|2|31,4|13,72|9,68|Estamparia|Finalizado|3719|Sim|Sim
31/10/2016|10|348918825601|B2W|23816|9788562564383|Livro - Alquimia Dos Alimentos|1|90,9|20,4|50,4|superpedido|Finalizado|3717|Sim|Sim
31/10/2016|10|1209319676|MERCADO LIVRE|23815|110TEL7CN|Telefone sem Fio 1.9 Ghz com Extensão F 2057 Combo Blaupunkt|1|228,8|28,9|113,7|NKS|Finalizado|3720|Sim|Sim
31/10/2016|10|1209309459|MERCADO LIVRE|23814|6024.C.0006|Porta Revistas Linha Classica Azul|1|42,8|22,9|7,83|Dello|Finalizado|3721|Sim|Sim
31/10/2016|10|10763921702|cnova|23813|110PAN66M|Panela De Arroz 1.8 Litros 10 Xícaras Milano - 110V 700W|1|161,31|31,41|60|NKS|Finalizado|3720|Sim|Sim
31/10/2016|10|263351878301|B2W|23809|ALUMI_5045|Caçarola Com Aba Hotel 4.9 Litros Alumínio Polido|1|45,7|31,61|28,54|Estamparia|Finalizado|3719|Sim|Sim
31/10/2016|10|106111384401|B2W|23812|1400C|Filtro de Barro 4 Litros - 1 Vela Salus|1|99,9|23,59|56,76|SALUS|Finalizado|3728|Sim|Sim
31/10/2016|10|263351973701|B2W|23808|ANT1400|Antena Interna Digital HD Flat - Ant1400|1|59,9|31,16|30|DISAC|Finalizado|3715|Sim|Sim
31/10/2016|10|263351646401|B2W|23811|CA5540|Mochila Maternidade Multifuncional Bebês Back’Pack - Safety 1St|1|299|20,87|151,01|Dorel|Finalizado|3714|Sim|Sim
31/10/2016|10|263351794701|B2W|23810|110RAS117|Radio Portátil 10 Faixas Ac 117 Nks|1|64,9|14,44|34,43|NKS|Finalizado|3720|Sim|Sim
31/10/2016|10|1209258579|MERCADO LIVRE|23805|9788531505775|Livro - Remedios florais do dr.bach:cura-te a ti mesmo...|1|45,87|21,9|9,86|superpedido|Finalizado|3717|Sim|Sim
31/10/2016|10|1209268707|MERCADO LIVRE|23806|HOLDER_ROUTE-05|Porta-Chaves Route 66 Colorido|1|76,8|16,9|26,78|MaisAZ|Finalizado|3726|Sim|Sim
31/10/2016|10|10744383501|cnova|23804|Nitron20|Forma De Pudim Para Microondas|1|27,98|18,08|2,04|NITRON|Finalizado|3716|Sim|Sim
31/10/2016|10|263351360501|B2W|23802|LDCSK8VD|Caixa de Som Portátil LDCSK8VD SD/USB/Aux Rádio Lendex|1|159,9|32,59|79,9|LENDEX|Finalizado|3724|Sim|Sim
31/10/2016|10|263351371002|B2W|23801|LD-MIC503|Microfone Ld-Mic503, com Entrada Auxiliar 3.5Mm|1|19,9|14,34|7|LENDEX|Finalizado|3724|Sim|Sim
31/10/2016|10|348918560902|B2W|23800|9788532513298|Livro - Animais fantásticos e onde habitam|1|21,9|16,74|12|superpedido|Finalizado|3717|Sim|Sim
31/10/2016|10|263342308301|B2W|23803|11001611|Kit Varão para Cortina Metal Cromado 19 mm x 300 cm Com Emenda|1|57,9|14,4|28,9|Belchior|Finalizado|3725|Sim|Sim
31/10/2016|10|263351133101|B2W|23798|MARIZ_4-4037|Chopeira Prata Seven House 7 Litros com Conector para Barril|1|199,9|32,87|126|Mariz|Finalizado|3723|Sim|Sim
31/10/2016|10|106111146501|B2W|23799|220PAN302|Pizza Maker 30Cm - 220V 1200W|3|389,7|52,56|59,4|NKS|Finalizado|3720|Sim|Sim
31/10/2016|10|702146738|MOBLY|23785|BL-302021|Capa Vivace Flores 2 - 43 X 43 cm Verde Belchior|1|24,7|6,7|7|Belchior|Finalizado|3713|Sim|Sim
31/10/2016|10|703287738|MOBLY|23788|2172.Q.0005|Caixa Organizadora Multiuso Grande Rosa Pink|1|36,9|13,5|16,2|Dello|Finalizado|3721|Sim|Sim
31/10/2016|10|708175738|MOBLY|23791|30400145-2|Poster Peixe Verde 40 x 30 cm|1|29,9|13,4|14,95|Galeria Quadros|Finalizado|3712|Sim|Sim
31/10/2016|10|705281738|MOBLY|23795|ALUMI_638|Panela Super Forte 1.5 Litros Alumínio Polido|1|18,7|2,33|19,89|Estamparia|Finalizado|3719|Sim|Sim
31/10/2016|10|704116738|MOBLY|23784|BL-303013|Capa Quadrum Words - 43 X 43 cm Marrom e Preta Belchior|1|24,7|12,3|7|Belchior|Finalizado|3713|Sim|Sim
31/10/2016|10|706659738|MOBLY|23787|QUADRO_CITY|Quadro City|1|79,9|12,3|36|MaisAZ|Finalizado|3711|Sim|Sim
31/10/2016|10|701457738|MOBLY|23790|BL-41200117|Almofada Suede Lisa Perola 43 x 43 cm Branca Belchior|1|34,7|6,75|17,9|Belchior|Finalizado|3713|Sim|Sim
31/10/2016|10|705281738|MOBLY|23794|ALUMI_534|Caldeirão Extra 2.4 Litros Alumínio Polido|1|18,7|2,33|14,47|Estamparia|Finalizado|3719|Sim|Sim
31/10/2016|10|705281738|MOBLY|23797|ALUMI_687|Caldeirão Extra-Flon 3 Litros Antiaderente|1|18,7|2,33|22,25|Estamparia|Finalizado|3719|Sim|Sim
31/10/2016|10|704486738|MOBLY|23783|QUADRO_BARBA-09|Quadro Barbearia Vidro|1|67,9|12,3|30,68|MaisAZ|Finalizado|3711|Sim|Sim
31/10/2016|10|702146738|MOBLY|23786|BL-302021|Capa Vivace Flores 2 - 43 X 43 cm Verde Belchior|1|24,7|6,7|7|Belchior|Finalizado|3713|Sim|Sim
31/10/2016|10|701457738|MOBLY|23789|BL-41200117|Almofada Suede Lisa Perola 43 x 43 cm Branca Belchior|1|34,7|6,75|17,9|Belchior|Finalizado|3713|Sim|Sim
31/10/2016|10|705281738|MOBLY|23793|ALUMI_521|Caçarola Reforçada 2 Litros Com Tampa Alumínio Polido|1|18,7|2,33|11,5|Estamparia|Finalizado|3719|Sim|Sim
31/10/2016|10|705281738|MOBLY|23796|ALUMI_901|Panela De Pressão 4.5 Litros Alumínio Polido - Alumínio Oliveira|1|18,7|2,33|32,26|Estamparia|Finalizado|3719|Sim|Sim
31/10/2016|10|64762492-2045984|Walmart|23781|9788598230412|Livro - Segundo tempo de idolo a mito|1|109,18|0|58,8|superpedido|Finalizado|3717|Sim|Sim
31/10/2016|10|64761934-2045984|Walmart|23780|ALUMI_5045|Caçarola Com Aba Hotel 4.9 Litros Alumínio Polido|1|47,11|0|28,54|Estamparia|Finalizado|3719|Sim|Sim
31/10/2016|10|64732617-2045984|Walmart|23779|NB173|Tablet Multilaser M9 Prata Quad Core Android 4.4 Kit Kat Super Tela 9 8Gb Flash|1|409,18|0|385,57|Multilaser|Finalizado|3710|Sim|Sim
31/10/2016|10|64767652-2045984|Walmart|23782|110FOR90F|Forno Elétrico 9 Litros Multifunções Ford - 110V 800W|1|206,08|0|95,1|NKS|Acompanhar|3720|Sim|Sim
31/10/2016|10|263345063402|B2W|23778|ALUMI_613|Leiteira Extra 2.4 Litros Alumínio Polido - Alumínio Oliveira|1|16,7|20,66|10,35|Estamparia|Finalizado|3719|Sim|Sim
31/10/2016|10|348918389401|B2W|23776|9788532513298|Livro - Animais fantásticos e onde habitam|1|21,9|14,34|12|superpedido|Finalizado|3717|Sim|Sim
31/10/2016|10|263350769902|B2W|23775|ALUMI_558|Cuscuzeiro Extra 14 cm Alumínio Polido - Alumínio Oliveira|1|19,7|19,1|12,17|Estamparia|Finalizado|3696|Sim|Sim
31/10/2016|10|1209164055|MERCADO LIVRE|23774|P9003|Smartphone Multilaser Ms55 Preto Tela 5,5 Câmera 5.0 Mp+8.0Mp 3G Quad Core Flash 8Gb Android 5.1|1|700,8|60,9|269|Multilaser|Finalizado|3687|Sim|Sim
31/10/2016|10|10762362801|cnova|23773|110RAS117|Radio Portátil 10 Faixas Ac 117 Nks|1|82,96|18,06|34,43|NKS|Finalizado|3690|Sim|Sim
31/10/2016|10|263350411002|B2W|23770|9788575039311|Livro - Casa assombrada, a|1|32,9|14,34|27,93|superpedido|Finalizado|3685|Sim|Sim
30/10/2016|10|1209113873|MERCADO LIVRE|23769|Cromus_1616285|Sousplats Quadrado Ouro Com 6 Peças 33 x 33 cm Dourado|1|227,8|21,9|80,94|Cromus|Finalizado|3699|Sim|Sim
30/10/2016|10|10762249405|cnova|23768|BL-447004|Almofada Náutica Shells - 43 X 43 cm Azul e Branca Belchior|1|54,62|24,63|11,9|Belchior|Finalizado|3689|Sim|Sim
30/10/2016|10|348918100801|B2W|23766|CROMUS_1443226|Enfeite para Arvore de Natal Disney KIT Mini Princesas - 8 Unidades|1|149,9|19,82|62,6|Cromus|Finalizado|3699|Sim|Sim
30/10/2016|10|348918168801|B2W|23765|9788532513298|Livro - Animais fantásticos e onde habitam|1|21,9|24,05|12|superpedido|Finalizado|3685|Sim|Sim
30/10/2016|10|263350310501|B2W|23767|ALUMI_675|Frigideira Com Tampa - Extra-Flon 2.2 Litros Antiaderente - Alumínio Oliveira|1|45,9|19,1|24,42|Estamparia|Finalizado|3696|Sim|Sim
30/10/2016|10|1209071931|MERCADO LIVRE|23764|PGR153|Panela Elétrica Antiaderente Pratic Lenoxx - 127V|1|150,8|26,9|54,02|Lenoxx|Finalizado|3709|Sim|Sim
30/10/2016|10|263349872303|B2W|23762|DULER_873|Cabide Para 4 Calças|4|79,6|14,55|9,88|Duler|Finalizado|3708|Sim|Sim
30/10/2016|10|263349948802|B2W|23761|ALUMI_677|Frigideira Sem Tampa - Extra-Flon 1.1 - Alumínio Oliveira|1|19,9|15,96|10,21|Estamparia|Finalizado|3696|Sim|Sim
30/10/2016|10|348918019402|B2W|23760|9788532513298|Livro - Animais fantásticos e onde habitam|1|21,9|16,74|12|superpedido|Finalizado|3685|Sim|Sim
30/10/2016|10|263349838601|B2W|23763|Mariz_4-4038|Chopeira Preta Seven House 7 Litros com Conector para Barril|1|199,9|20,17|135,4|Mariz|Finalizado|3697|Sim|Sim
30/10/2016|10|1209051775|MERCADO LIVRE|23759|9788532513298|Livro - Animais fantásticos e onde habitam|1|37,8|15,9|12|superpedido|Finalizado|3685|Sim|Sim
30/10/2016|10|10761728601|cnova|23758|220PAN302|Pizza Maker 30Cm - 220V 1200W|1|161,43|31,53|59,4|NKS|Cancelado|3690|Sim|Sim
30/10/2016|10|348917844801|B2W|23752|9788525424532|Livro - Robinson crusoe|1|31,9|14,34|17,6|superpedido|Finalizado|3685|Sim|Sim
30/10/2016|10|263349348701|B2W|23756|110RAS117|Radio Portátil 10 Faixas Ac 117 Nks|1|64,9|27,38|34,43|NKS|Finalizado|3690|Sim|Sim
30/10/2016|10|348917866301|B2W|23751|NITRON106|Caixa Organizadora Grande 14 Compartimentos|1|15,33|13,72|6,9|NITRON|Finalizado|3701|Sim|Sim
30/10/2016|10|263349453001|B2W|23755|TELEFONE_3013|Telefone Decorativo De Vaquinha|1|108,9|17,15|49|MaisAZ|Finalizado|3694|Sim|Sim
30/10/2016|10|263349455601|B2W|23754|9788539400775|Livro - Fabulas para sonhar|1|32,9|14,34|23,94|superpedido|Finalizado|3685|Sim|Sim
30/10/2016|10|263349170301|B2W|23757|MARIZ_4-4058|Chopeira Prata King Beer 10 Litros com Conector para Barril|1|239,9|26,76|149|Mariz|Finalizado|3697|Sim|Sim
30/10/2016|10|1209011960|MERCADO LIVRE|23749|Cromus_1443226|Enfeite para Arvore de Natal Disney KIT Mini Princesas - 8 Unidades|1|174,8|24,9|62,6|Cromus|Finalizado|3699|Sim|Sim
30/10/2016|10|1209007969|MERCADO LIVRE|23748|Cromus_1443226|Enfeite para Arvore de Natal Disney KIT Mini Princesas - 8 Unidades|1|168,8|18,9|62,6|Cromus|Finalizado|3699|Sim|Sim
30/10/2016|10|1209010043|MERCADO LIVRE|23750|9788573518597|Livro - Monica teen - inglês|1|23,8|15,9|4,575|superpedido|Finalizado|3685|Sim|Sim
30/10/2016|10|10761200501|cnova|23747|9788565530453|Livro - Desejo selvagem, um|1|48,08|15,18|17,94|superpedido|Finalizado|3685|Sim|Sim
30/10/2016|10|348917781303|B2W|23746|BI079|Luvas Dedo Longo Atrio Preto M - Bi079|2|119,8|21,54|29,97|Multilaser|Finalizado|3687|Sim|Sim
30/10/2016|10|10760725201|cnova|23745|CE-0102|KIT Instalação para Ar Condicionado Split Okity 7/9.000 Btus - 2 Metros com Suporte|1|161,44|21,54|71,58|OKITY|Finalizado|3700|Sim|Sim
30/10/2016|10|10760986101|cnova|23744|9788578600136|Livro - Casamento blindado|1|58,2|20,3|20,94|superpedido|Finalizado|3685|Sim|Sim
30/10/2016|10|348917638801|B2W|23742|9788532513298|Livro - Animais fantásticos e onde habitam|1|21,9|16,74|12|superpedido|Finalizado|3685|Sim|Sim
30/10/2016|10|348917684801|B2W|23741|9788532513298|Livro - Animais fantásticos e onde habitam|1|21,9|16,74|12|superpedido|Finalizado|3685|Sim|Sim
30/10/2016|10|263348882901|B2W|23743|1502T|Filtro de Barro Azulejo 4L Salus|1|199,9|24,29|98,98|SALUS|Finalizado|3692|Sim|Sim
30/10/2016|10|263348515801|B2W|23736|CV2001RS|Bebê Conforto Rosa Neo - Voyage|1|195,9|45,1|110|Dorel|Finalizado|3695|Sim|Sim
30/10/2016|10|263348250401|B2W|23739|6070.P.0012|Pasta Sanfonada A4 Pp Dellosmile Preta Com 12 Divisórias|1|19,9|13,72|8,61|Dello|Finalizado|3693|Sim|Sim
30/10/2016|10|263348317305|B2W|23738|ALUMI_568|Forma De Bolo 28 cm Alumínio Polido - Alumínio Oliveira|1|21,9|13,72|11,5|Estamparia|Finalizado|3696|Sim|Sim
30/10/2016|10|263348505603|B2W|23737|9788542203103|Livro - Chegada do terceiro reich, a|1|102,9|17,1|56,94|superpedido|Finalizado|3685|Sim|Sim
30/10/2016|10|106110171202|B2W|23740|LDCSK8VD|Caixa de Som Portátil LDCSK8VD SD/USB/Aux Rádio Lendex|1|159,9|32,59|79,9|LENDEX|Finalizado|3704|Sim|Sim
30/10/2016|10|1208917411|MERCADO LIVRE|23735|6070.P.0012|Pasta Sanfonada A4 Pp Dellosmile Preta Com 12 Divisórias|1|36,8|16,9|8,61|Dello|Finalizado|3693|Sim|Sim
30/10/2016|10|10760581501|cnova|23734|BG1401RS|Andador De Bebê Buggy Rosa - Voyage|1|188,09|28,19|90|Dorel|Finalizado|3695|Sim|Sim
30/10/2016|10|263348112801|B2W|23733|BG1401AZ|Andador De Bebê Buggy Azul - Voyage|1|159,9|21,04|90|Dorel|Finalizado|3695|Sim|Sim
30/10/2016|10|263348148901|B2W|23732|BG1401AZ|Andador De Bebê Buggy Azul - Voyage|1|159,9|23,41|90|Dorel|Finalizado|3695|Sim|Sim
30/10/2016|10|263347849401|B2W|23731|ALUMI_1125|Conjunto De Panelas 7 Peças Alumínio Polido Luminosita|1|188,9|21,43|103,09|Estamparia|Finalizado|3696|Sim|Sim
30/10/2016|10|348917354401|B2W|23730|9788532513298|Livro - Animais fantásticos e onde habitam|1|21,9|20,56|12|superpedido|Finalizado|3685|Sim|Sim
30/10/2016|10|10760132701|cnova|23729|AU205|Scanner Automotivo Bluetooth Obdii Carrorama By Multilaser Au205|1|85,1|25,2|50,58|Multilaser|Cancelado|3687|Sim|Sim
30/10/2016|10|263347741801|B2W|23726|110RAS117|Radio Portátil 10 Faixas Ac 117 Nks|1|64,9|31,71|34,43|NKS|Finalizado|3690|Sim|Sim
30/10/2016|10|263347639801|B2W|23728|BBC01|Travesseiro Infantil Cotton Baby Fibra Malha 100% Algodão Antialérgico Antiácaro 30x40cm|2|39,8|14,34|10|Silleban|Finalizado|3691|Sim|Sim
30/10/2016|10|263347733301|B2W|23727|CA5540|Mochila Maternidade Multifuncional Bebês Back’Pack - Safety 1St|1|299|30,32|151,01|Dorel|Finalizado|3695|Sim|Sim
30/10/2016|10|1208825664|MERCADO LIVRE|23725|9788573264913|Livro - Nosso Reino, O|1|63,8|19,9|27|superpedido|Finalizado|3685|Sim|Sim
30/10/2016|10|10760076201|cnova|23724|110LIQ50F|Liquidificador Inox 1.8 Litros Ford - 110V 500W|1|301,93|32,03|126,3|NKS|Finalizado|3690|Sim|Sim
30/10/2016|10|263347304801|B2W|23722|7898623610026|Noethyl - Suplemento Mineral Anti -Álcool Em Gotas 30ml|2|239,8|18,06|32,25|EKOBE|Finalizado|3706|Sim|Sim
30/10/2016|10|10759207702|cnova|23721|ALV60|Travesseiro Regenerador Aloe Vera Antialérgico 50x70cm|1|85,1|25,2|31|Silleban|Finalizado|3691|Sim|Sim
30/10/2016|10|1208733313|MERCADO LIVRE|23719|BB302|Aquecedor Elétrico de Mamadeira Fisher Price - 110V|1|252,8|22,9|139,07|Multilaser|Finalizado|3687|Sim|Sim
30/10/2016|10|1208742753|MERCADO LIVRE|23718|CA5540|Mochila Maternidade Multifuncional Bebês Back’Pack - Safety 1St|1|339,9|40,9|151,01|Dorel|Finalizado|3695|Sim|Sim
30/10/2016|10|1208743511|MERCADO LIVRE|23720|9788576836025|Livro - Desenhe sua boneca japonesa com akiko|1|56,54|21,9|16,14|superpedido|Finalizado|3685|Sim|Sim
30/10/2016|10|10758975801|cnova|23717|110GRI21F|Steak Grill Elétrico Antiaderente 35 X 26 CM - 110V 1500W|1|358,1|28,2|158,9|NKS|Finalizado|3690|Sim|Sim
29/10/2016|10|1208738956|MERCADO LIVRE|23716|ANT1400|Antena Interna Digital HD Flat - Ant1400|1|75,8|15,9|30|DISAC|Finalizado|3705|Sim|Sim
29/10/2016|10|348916911605|B2W|23712|ALUMI_537|Caldeirão Extra 5 Litros Alumínio Polido|1|34,7|14,34|21,64|Estamparia|Finalizado|3696|Sim|Sim
29/10/2016|10|263346492906|B2W|23715|9788542601985|Livro - Chico bento moço a caipira na corte do rei artur|1|8,9|14,34|4,74|superpedido|Finalizado|3685|Sim|Sim
29/10/2016|10|263346494604|B2W|23714|ALUMI_635|Caldeirão Com Aba Hotel 10.3 Litros Alumínio Polido|1|52,7|16,76|32,61|Estamparia|Finalizado|3696|Sim|Sim
29/10/2016|10|263346501401|B2W|23713|9788532513298|Livro - Animais fantásticos e onde habitam|1|21,9|14,34|12|superpedido|Finalizado|3685|Sim|Sim
29/10/2016|10|106109126101|B2W|23711|BIEMME_437|Triciclo Infantil Smile Confort Rosa - Biemme|1|99,9|18,43|53,9|Biemme|Finalizado|3702|Sim|Sim
29/10/2016|10|348916772701|B2W|23710|1068500150037|Livro - Box Legend A Trilogia|1|67,9|22,32|47,7|superpedido|Finalizado|3685|Sim|Sim
29/10/2016|10|1208678328|MERCADO LIVRE|23709|ALUMI_569|Forma De Pão 24 X 12 X 5 cm Alumínio Polido - Alumínio Oliveira|3|52,6|22,9|4,73|Estamparia|Finalizado|3696|Sim|Sim
29/10/2016|10|263345966201|B2W|23708|41767AZ|Cadeira de Refeição Portátil Smart New Blue - Cosco|1|129,9|40,53|64,18|Dorel|Finalizado|3695|Sim|Sim
29/10/2016|10|348916682301|B2W|23707|9788579602757|Livro - Guia completo marketing em redes sociais|1|39,9|20,11|21,945|superpedido|Finalizado|3685|Sim|Sim
29/10/2016|10|1208646061|MERCADO LIVRE|23706|ALUMI_1215|Frigideira Francesa Stone Line 24 cm Antiaderente|1|61,8|31,9|15,86|Estamparia|Finalizado|3696|Sim|Sim
29/10/2016|10|1208641939|MERCADO LIVRE|23705|SERTIC_81.0600|Brinquedo Construtores -Escavadeira para Montar com 317 Pcs|1|141,8|21,9|49,16|Sertic|Finalizado|3688|Sim|Sim
29/10/2016|10|263345378303|B2W|23702|BG1401AZ|Andador De Bebê Buggy Azul - Voyage|1|159,9|21,04|90|Dorel|Finalizado|3695|Sim|Sim
29/10/2016|10|348916536701|B2W|23701|CANECA_GEL-56|Caneca Com Gel Engraçada|2|99,8|36,67|22,38|MaisAZ|Cancelado|3694|Sim|Sim
29/10/2016|10|348916546001|B2W|23700|LDCSK8VD|Caixa de Som Portátil LDCSK8VD SD/USB/Aux Rádio Lendex|1|159,9|37,09|79,9|LENDEX|Finalizado|3704|Sim|Sim
29/10/2016|10|263345067202|B2W|23703|110RAS117|Radio Portátil 10 Faixas Ac 117 Nks|1|64,9|20,66|34,43|NKS|Finalizado|3690|Sim|Sim
29/10/2016|10|1208587911|MERCADO LIVRE|23699|PH130|Fone de Ouvido Headphone para Criança Frozen Pop Ph130 Multilaser|1|72,8|17,9|44|Multilaser|Finalizado|3687|Sim|Sim
29/10/2016|10|1208579083|MERCADO LIVRE|23698|Mariz_4-4058|Chopeira Prata King Beer 10 Litros com Conector para Barril|1|310,8|70,9|149|Mariz|Finalizado|3697|Sim|Sim
29/10/2016|10|263344785101|B2W|23696|BG1401AZ|Andador De Bebê Buggy Azul - Voyage|1|159,9|34,4|90|Dorel|Finalizado|3695|Sim|Sim
29/10/2016|10|1208525265|MERCADO LIVRE|23694|Cromus_1213333|Bolas Arvore de Natal em Tubo Azul Escuro - 8 Unidades 6 Cm|2|76,7|16,9|12,73|Cromus|Finalizado|3699|Sim|Sim
29/10/2016|10|1208533000|MERCADO LIVRE|23695|HC-15B-Rosa|Cadeira de Refeição Banquet Rosa Cupcake|1|277,8|37,9|133,89|Dorel|Finalizado|3695|Sim|Sim
29/10/2016|10|263344428401|B2W|23691|220PAN302|Pizza Maker 30Cm - 220V 1200W|2|259,8|37,56|59,4|NKS|Finalizado|3690|Sim|Sim
29/10/2016|10|263344308306|B2W|23693|BL-308025|Capa para Almofada Geométrica 025 - 43 X 43 Cm Amarela e Cinza Belchior|1|59,98|13,79|13,5|Belchior|Finalizado|3689|Sim|Sim
29/10/2016|10|263344308306|B2W|23692|BL-301022|Capa para Almofada Classic Lisrada 022 - 43 X 43 Cm Preto, Vermelho, Bege|1|59,98|13,79|13,5|Belchior|Finalizado|3689|Sim|Sim
29/10/2016|10|1208512802|MERCADO LIVRE|23690|LM216V|Cadeirinha Recline Safety 1St Red Burn|1|696,8|96,9|335,34|Dorel|Finalizado|3695|Sim|Sim
29/10/2016|10|10745669903|cnova|23689|7634|Base 2Wayfix com Isofix Maxi - Cosi|1|1447,78|48,78|666,19|Dorel|Finalizado|3695|Sim|Sim
29/10/2016|10|263344155601|B2W|23688|220MAQ975|Maquina De Cortar Cabelo Ts 975 - 220V - 9 Peças|1|99,9|22,13|53,9|NKS|Finalizado|3690|Sim|Sim
29/10/2016|10|348915390201|B2W|23685|CE-0102|KIT Instalação para Ar Condicionado Split Okity 7/9.000 Btus - 2 Metros com Suporte|1|139,9|19,75|71,58|OKITY|Finalizado|3700|Sim|Sim
